name,url,category,subcategory,instructors,description,enrollment,views,rating,raters
"AI Workflow: Machine Learning, Visual Recognition and NLP",https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp,Data Science,Machine Learning,"Mark J Grover, Ray Lopez, Ph.D.","This is the fourth course in the IBM AI Enterprise Workflow Certification specialization.    You are STRONGLY encouraged to complete these courses in order as they are not individual independent courses, but part of a workflow where each course builds on the previous ones. 

Course 4 covers the next stage of the workflow, setting up models and their associated data pipelines for a hypothetical streaming media company.  The first topic covers the complex topic of evaluation metrics, where you will learn best practices for a number of different metrics including regression metrics, classification metrics, and multi-class metrics, which you will use to select the best model for your business challenge.  The next topics cover best practices for different types of models including linear models, tree-based models, and neural networks.  Out-of-the-box Watson models for natural language understanding and visual recognition will be used.  There will be case studies focusing on natural language processing and on image analysis to provide realistic context for the model pipelines.
 
By the end of this course you will be able to:
Discuss common regression, classification, and multilabel classification metrics
Explain the use of linear and logistic regression in supervised learning applications
Describe common strategies for grid searching and cross-validation
Employ evaluation metrics to select models for production use
Explain the use of tree-based algorithms in supervised learning applications
Explain the use of Neural Networks in supervised learning applications
Discuss the major variants of neural networks and recent advances
Create a neural net model in Tensorflow
Create and test an instance of Watson Visual Recognition
Create and test an instance of Watson NLU

Who should take this course?
This course targets existing data science practitioners that have expertise building machine learning models, who want to deepen their skills on building and deploying AI in large enterprises. If you are an aspiring Data Scientist, this course is NOT for you as you need real world expertise to benefit from the content of these courses.
 
What skills should you have?
It is assumed that you have completed Courses 1 through 3 of the IBM AI Enterprise Workflow specialization and you have a solid understanding of the following topics prior to starting this course: Fundamental understanding of Linear Algebra; Understand sampling, probability theory, and probability distributions; Knowledge of descriptive and inferential statistical concepts; General understanding of machine learning techniques and best practices; Practiced understanding of Python and the packages commonly used in data science: NumPy, Pandas, matplotlib, scikit-learn; Familiarity with IBM Watson Studio; Familiarity with the design thinking process.",3536.0,2977.0,4.4,65.0
AI for Medical Diagnosis,https://www.coursera.org/learn/ai-for-medical-diagnosis,Data Science,Machine Learning,"Pranav Rajpurkar, Bora Uyumazturk, Amirhossein Kiani, Eddy Shyu","AI is transforming the practice of medicine. It’s helping doctors diagnose patients more accurately, make predictions about patients’ future health, and recommend better treatments. As an AI practitioner, you have the opportunity to join in this transformation of modern medicine. If you're already familiar with some of the math and coding behind AI algorithms, and are eager to develop your skills further to tackle challenges in the healthcare industry, then this specialization is for you. No prior medical expertise is required! 

This program will give you practical experience in applying cutting-edge machine learning techniques to concrete problems in modern medicine:

- In Course 1, you will create convolutional neural network image classification and segmentation models to make diagnoses of lung and brain disorders. 
- In Course 2, you will build risk models and survival estimators for heart disease using statistical methods and a random forest predictor to determine patient prognosis. 
- In Course 3, you will build a treatment effect predictor, apply model interpretation techniques and use natural language processing to extract information from radiology reports.

These courses go beyond the foundations of deep learning to give you insight into the nuances of applying AI to medical use cases. As a learner, you will be set up for success in this program if you are already comfortable with some of the math and coding behind AI algorithms. You don't need to be an AI expert, but a working knowledge of deep neural networks, particularly convolutional networks, and proficiency in Python programming at an intermediate level will be essential. If you are relatively new to machine learning or neural networks, we recommend that you first take the Deep Learning Specialization, offered by deeplearning.ai and taught by Andrew Ng.

The demand for AI practitioners with the skills and knowledge to tackle the biggest issues in modern medicine is growing exponentially. Join us in this specialization and begin your journey toward building the future of healthcare.",55365.0,52267.0,4.7,1773.0
AI for Medical Prognosis,https://www.coursera.org/learn/ai-for-medical-prognosis,Data Science,Machine Learning,"Pranav Rajpurkar, Bora Uyumazturk, Eddy Shyu","AI is transforming the practice of medicine. It’s helping doctors diagnose patients more accurately, make predictions about patients’ future health, and recommend better treatments. This Specialization will give you practical experience in applying machine learning to concrete problems in medicine.

Machine learning is a powerful tool for prognosis, a branch of medicine that specializes in predicting the future health of patients. In this second course, you’ll walk through multiple examples of prognostic tasks. You’ll then use decision trees to model non-linear relationships, which are commonly observed in medical data, and apply them to predicting mortality rates more accurately. Finally, you’ll learn how to handle missing data, a key real-world challenge. 

These courses go beyond the foundations of deep learning to teach you the nuances in applying AI to medical use cases.  This course focuses on tree-based machine learning, so a foundation in deep learning is not required for this course.  However, a foundation in deep learning is highly recommended for course 1 and 3 of this specialization.  You can gain a foundation in deep learning by taking the Deep Learning Specialization offered by deeplearning.ai and taught by Andrew Ng.",21330.0,22131.0,4.7,713.0
AI-Powered Chest Disease Detection and Classification,https://www.coursera.org/learn/ai-powered-chest-disease-detection-and-classification,Data Science,Machine Learning,Ryan Ahmed,"Hello everyone and welcome to this hands-on guided project on Artificial intelligence (AI)-powered chest disease detection and classification. AI has been revolutionizing healthcare and medicine in many areas such as: (1) Medical imagery, (2) Drug research, and (3) Genome development. Deep learning has been proven to be superior in detecting and classifying disease using imagery data. 
In this case study, we will automate the process of detecting and classifying chest disease from X-Ray images to reduce the cost and time of detection. This guided project is practical and directly applicable to the healthcare industry. You can add this project to your portfolio of projects which is essential for your next job interview.",,,,
AWS AutoGluon for Machine Learning Classification,https://www.coursera.org/learn/aws-autogluon-for-ml-classification,Data Science,Machine Learning,Ryan Ahmed,"Hello everyone and welcome to this new hands-on project on ML classification with AWS AutoGluon.
In this project, we will train several machine learning classifiers to detect and classify disease using a super powerful library known as AutoGluon.
AutoGluon is the library behind Amazon Web Services (AWS) autopilot and it allows for quick prototyping of several powerful models using a few lines of code.",,,,
"Activity Recognition using Python, Tensorflow and Keras",https://www.coursera.org/learn/activity-recognition-python-tensorflow-keras,Data Science,Machine Learning,Vinita Silaparasetty,"Note: The rhyme platform currently does not support webcams, so this is not a live project. 

This guided project is about human activity recognition using Python,TensorFlow2 and Keras. Human activity recognition comes under the computer vision domain. In this project you will learn how to customize the InceptionNet model using Tensorflow2 and Keras. 

While you are watching me code, you will get a cloud desktop with all the required software pre-installed. This will allow you to code along with me. After all, we learn best with active, hands-on learning.

Special Feature: 

1.Manually label images.
2. Learn how to use data augmentation normalization.
3. Learn about transfer learning  using training the pre-trained model InceptionNet V3 on the data.


Note: This project works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",,,,
Advanced AI Techniques for the Supply Chain,https://www.coursera.org/learn/advanced-ai-techniques-for-the-supply-chain,Data Science,Machine Learning,"Rajvir Dua, Neelesh Tiruviluamala","In this course, we’ll learn about more advanced machine learning methods that are used to tackle problems in the supply chain. We’ll start with an overview of the different ML paradigms (regression/classification) and where the latest models fit into these breakdowns. Then, we’ll dive deeper into some of the specific techniques and use cases such as using neural networks to predict product demand and random forests to classify products. An important part to using these models is understanding their assumptions and required preprocessing steps. We’ll end with a project incorporating advanced techniques with an image classification problem to find faulty products coming out of a machine.",,3219.0,,
Advanced Computer Vision with TensorFlow,https://www.coursera.org/learn/advanced-computer-vision-with-tensorflow,Data Science,Machine Learning,"Laurence Moroney, Eddy Shyu","In this course, you will:

a) Explore image classification, image segmentation, object localization, and object detection. Apply transfer learning to object localization and detection.
b) Apply object detection models such as regional-CNN and ResNet-50, customize existing models, and build your own models to detect, localize, and label your own rubber duck images.
c) Implement image segmentation using variations of the fully convolutional network (FCN) including U-Net and d) Mask-RCNN to identify and detect numbers, pets, zombies, and more.
d) Identify which parts of an image are being used by your model to make its predictions using class activation maps and saliency maps and apply these ML interpretation methods to inspect and improve the design of a famous network, AlexNet.


The DeepLearning.AI TensorFlow: Advanced Techniques Specialization introduces the features of TensorFlow that provide learners with more control over their model architecture and tools that help them create and train advanced ML models.  

This Specialization is for early and mid-career software and machine learning engineers with a foundational understanding of TensorFlow who are looking to expand their knowledge and skill set by learning advanced TensorFlow features to build powerful models.",21325.0,54594.0,4.8,377.0
Advanced Data Science Capstone,https://www.coursera.org/learn/advanced-data-science-capstone,Data Science,Machine Learning,Romeo Kienzler,"This project completer has proven a deep understanding on massive parallel data processing, data exploration and visualization, advanced machine learning and deep learning and how to apply his knowledge in a real-world practical use case where he justifies architectural decisions, proves understanding the characteristics of different algorithms, frameworks and technologies and how they impact model performance and scalability. 

Please note: You are requested to create a short video presentation at the end of the course. This is mandatory to pass. You don't need to share the video in public.",14440.0,6180.0,4.6,374.0
Advanced Deep Learning Methods for Healthcare,https://www.coursera.org/learn/advanced-deep-learning-methods-healthcare,Data Science,Machine Learning,Jimeng Sun,"This course covers deep learning (DL) methods, healthcare data and applications using DL methods. The courses include activities such as video lectures, self guided programming labs, homework assignments (both written and programming), and a large project.

The first phase of the course will include video lectures on different DL and health applications topics, self-guided labs and multiple homework assignments. In this phase, you will build up your knowledge and experience in developing practical deep learning models on healthcare data. The second phase of the course will be a large project that can lead to a technical report and functioning demo of the deep learning models for addressing some specific healthcare problems. We expect the best projects can potentially lead to scientific publications.",,5818.0,,
Advanced Learning Algorithms,https://www.coursera.org/learn/advanced-learning-algorithms,Data Science,Machine Learning,"Andrew Ng, Eddy Shyu, Aarti Bagul, Geoff Ladwig","In the second course of the Machine Learning Specialization, you will:

• Build and train a neural network with TensorFlow to perform multi-class classification
• Apply best practices for machine learning development so that your models generalize to data and tasks in the real world
• Build and use decision trees and tree ensemble methods, including random forests and boosted trees

The Machine Learning Specialization is a foundational online program created in collaboration between DeepLearning.AI and Stanford Online. In this beginner-friendly program, you will learn the fundamentals of machine learning and how to use these techniques to build real-world AI applications. 

This Specialization is taught by Andrew Ng, an AI visionary who has led critical research at Stanford University and groundbreaking work at Google Brain, Baidu, and Landing.AI to advance the AI field.

This 3-course Specialization is an updated and expanded version of Andrew’s pioneering Machine Learning course, rated 4.9 out of 5 and taken by over 4.8 million learners since it launched in 2012. 

It provides a broad introduction to modern machine learning, including supervised learning (multiple linear regression, logistic regression, neural networks, and decision trees), unsupervised learning (clustering, dimensionality reduction, recommender systems), and some of the best practices used in Silicon Valley for artificial intelligence and machine learning innovation (evaluating and tuning models, taking a data-centric approach to improving performance, and more.)

By the end of this Specialization, you will have mastered key theoretical concepts and gained the practical know-how to quickly and powerfully apply machine learning to challenging real-world problems. If you’re looking to break into AI or build a career in machine learning, the new Machine Learning Specialization is the best place to start.",52052.0,1007824.0,4.9,1054.0
Advanced Machine Learning and Signal Processing,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,Data Science,Machine Learning,"Romeo Kienzler, Nikolay Manchev",">>> By enrolling in this course you agree to the End User License Agreement as set out in the FAQ.  Once enrolled you can access the license in the Resources area <<<

This course, Advanced Machine Learning and Signal Processing, is part of the IBM Advanced Data Science Specialization which IBM is currently creating and gives you easy access to the invaluable insights into Supervised and Unsupervised Machine Learning Models used by experts in many field relevant disciplines. We’ll learn about the fundamentals of Linear Algebra to understand how machine learning modes work. Then we introduce the most popular Machine Learning Frameworks for python Scikit-Learn and SparkML. SparkML is making up the greatest portion of this course since scalability is key to address performance bottlenecks. We learn how to tune the models in parallel by evaluating hundreds of different parameter-combinations in parallel. We’ll continuously use a real-life example from IoT (Internet of Things), for exemplifying the different algorithms. For passing the course you are even required to create your own vibration sensor data using the accelerometer sensors in your smartphone. So you are actually working on a self-created, real dataset throughout the course.

If you choose to take this course and earn the Coursera course certificate, you will also earn an IBM digital badge.  To find out more about IBM digital badges follow the link ibm.biz/badging.",40842.0,18654.0,4.5,1194.0
Advanced Recommender Systems,https://www.coursera.org/learn/advanced-recommender-systems,Data Science,Machine Learning,Paolo Cremonesi,"In this course, you will see how to use advanced machine learning techniques to build more sophisticated recommender systems. Machine Learning is able to provide recommendations and make better predictions, by taking advantage of historical opinions from users and building up the model automatically, without the need for you to think about all the details of the model.

At the end of this course, you will learn how to manage hybrid information and how to combine different filtering techniques, taking the best from each approach. You will know how to use factorization machines and represent the input data accordingly. You will be able to design more sophisticated recommender systems, which can solve the cross-domain recommendation problem. You will also learn how to identify new trends and challenges in providing recommendations in a range of innovative application contexts. 

This course leverages two important EIT Digital Overarching Learning Outcomes (OLOs), related to your creativity and innovation skills. In trying to design a new recommender system you need to think beyond boundaries and try to figure out how you can improve the quality of the outcomes. You should also be able to use knowledge, ideas and technology to create new or significantly improved recommendation tools to support choice-making processes and solve real-life problems in complex and innovative scenarios.",2228.0,4094.0,3.6,15.0
Aerial Image Segmentation with PyTorch,https://www.coursera.org/learn/aerial-image-segmentation-with-pytorch,Data Science,Machine Learning,Parth Dhameliya,"In this 2-hour project-based course, you will be able to :

-  Understand the Massachusetts Roads Segmentation Dataset and you will write a custom dataset class for Image-mask dataset. Additionally,  you will apply segmentation domain augmentations to augment images as well as its masks. For image-mask augmentation you will use albumentation library. You will plot the image-Mask pair.

- Load a pretrained state of the art convolutional neural network for segmentation problem(for e.g, Unet) using segmentation model pytorch library. 

- Create train function and evaluator function which will helpful to write training loop. Moreover, you will use training loop to train the model.

- Finally, we will use best trained segementation model for inference.",,,,
Affectation de variable en Python,https://www.coursera.org/learn/affectation-de-variable-en-python,Data Science,Machine Learning,Fatima Youssef,"Dans ce cours d'une heure, basé sur un projet vous apprenez les principes de base de la création des variables en python, l'affectation des variables en python, et les types de variables en python.
A la fin de ce projet, vous aurez appris que l'affectation de variable est l'action de stocker une valeur dans une variable, et comment définir le nom d'une variable en Python en utilisant des lettres, minuscules ou majuscules, et des chiffres.",,,,
Algoritmos de negociación basados en machine learning​,https://www.coursera.org/learn/algoritmos-de-negociacion-basados-en-machine-learning,Data Science,Machine Learning,Sergio Cabrales,"Este curso brinda una introducción a los mercados de capital, la formación de precios, el retorno, la volatilidad, los principios del análisis técnico de activos financieros, algoritmos de negociación basados en modelos de clasificación de machine learning, y sus aplicaciones a estrategias de inversión activas de corto plazo.

Este curso está dirigido a personas interesadas en soportar la toma de decisiones de inversión de activos financieros en el mercado de capitales basados en herramientas de analítica. Este curso no requiere de la instalación de ningún programa externo en un equipo local. Todas las herramientas digitales son provistas por la plataforma.",,2858.0,,
Amazon Echo Reviews Sentiment Analysis Using NLP,https://www.coursera.org/learn/amazon-echo-reviews-sentiment-nlp,Data Science,Machine Learning,Ryan Ahmed,"In this hands-on project, we will predict customer sentiment using natural language processing techniques.
In this project, we will build a machine learning model to analyze thousands of amazon echo reviews to predict customers sentiment. Artificial Intelligence and Machine Learning (AI/ML)-based sentiment analysis is crucial for companies to automatically predict whether their customers are happy or not. This project is practical and directly applicable to any company with that has online presence. The algorithm could be used automatically detect customers sentiment.

Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",,,,
