name,url,category,subcategory,instructors,description,enrollment,views,rating,raters
Analysis and Interpretation of Data,https://www.coursera.org/learn/analysis-and-interpretation-of-data,Business,Marketing,"Athanasia Lampraki, Evangelia Katsikea","This course focuses on the analysis and interpretation of data.  The focus will be placed on data preparation and description and quantitative and qualitative data analysis. The course commences with a discussion of data preparation, scale internal consistency, appropriate data analysis and the Pearson correlation. We will look at statistics that can be used to investigate relationships and discuss statistics for investigating relationships with a focus on multiple regression. The course continues with a focus on logistic regression, exploratory factor analysis and the outcome of factor analysis. We are going to explore how to conduct an experiment and an observational study, as well as content analysis and the use of digital analytics in market research. The course ends with a consideration of digital analytics, with an emphasis on digital brand analysis, audience analysis, digital ecosystem analysis, Return on Investment (ROI), and the role of digital analytics in market research.",,3462.0,,
Analysis of Business Problems,https://www.coursera.org/learn/analysis-business-problem-iese,Business,Marketing,Carlos García Pont,"When does an opportunity to increase the bottom line become a liability for long-term brand sustainability and profitability? That is the question that GAS GAS, an off-road motorcycle manufacturer, is confronting. 

In this culminating course, it’s time to use the business tools you have learned throughout the specialization to solve this real business problem. To help you as you develop a solution to the GAS GAS dilemma, in the Capstone you will also learn a six-step analysis of business problems methodology. By the end of the course, you will understand how to weave together considerations from accounting, finance, marketing and organizational behavior in order to arrive at a sound decision that will positively impact the firm’s future.",13924.0,7879.0,4.7,134.0
Analyze Digital Marketing Spend in Tableau,https://www.coursera.org/learn/analyze-digital-marketing-spend-tableau,Business,Marketing,Carmen Rojas,"Tableau is widely recognized as one of the premier data visualization software programs. For many years access to the program was limited to those who purchased licenses. Recently, Tableau launched a public version that grants the ability to create amazing data visualizations for free. Account members can also share and join projects to collaborate on projects that can change the world. 

In this project, we will learn how to create an account, how to upload and work with diverse data sets, and how to analyze marketing spend within Tableau. 

Learning to use this in-demand tool has applications in Marketing, Finance, Operations, Sales, and many other business functions.

Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",,,,
Analíticas en Páginas Web,https://www.coursera.org/learn/analiticas-paginas-web,Business,Marketing,"Delia Pérez Lozano, Jorge Ramon Pedroza Villarreal","En este segundo curso se provee al participante de los fundamentos básicos del análisis de sitios y páginas web en sus diferentes modalidades, incluyendo los de comercio digital.  Además, brinda al estudiante las herramientas para evaluar la efectividad de las campañas utilizadas para generar tráfico a estos sitios a través de los anuncios en buscadores y sitios en general.  Incluye también la medición de la eficiencia de las campañas de correo electrónico.  Parte fundamental del curso es el desarrollo de habilidades analíticas aplicadas en el contexto de mercadotecnia.

Los objetivos del curso 2 son los siguientes:
•	Desarrollar en el participante el pensamiento analítico aplicado a la mercadotecnia digital.
•	Aprender a utilizar las plataformas analíticas disponibles en el mercado para estudiar sitios web, tiendas online y campañas digitales.
•	Generar estrategias a partir del análisis de datos generados por la mercadotecnia digital.",,,,
Analíticas y Métricas de Marketing,https://www.coursera.org/learn/analticas-y-mtricas-de-marketing,Business,Marketing,Rafael José Arria Ramos,"En este primer curso se comprenderá el comportamiento de los usuarios y el impacto en la medición de interacciones que se dan en las Páginas web, Landing page o búsquedas de información de navegadores tradicionales. También podremos distinguir las principales herramientas de la analítica que se utilizan en el mercado y la importancia en el uso de Google Analytics. También será relevante identificar los principales objetivos comerciales y de marca a través del uso de las herramientas y métricas de analítica web.

Los objetivos del curso son los siguientes:
1. Comprender el comportamiento de los usuarios y el impacto en la medición de interacciones que se dan en las Páginas web, Landing page o búsquedas de información de navegadores tradicionales.
2. Distinguir las principales herramientas de analítica que se utilizan en el mercado y la importancia en el uso de Google Analytics.
3. Identificar los principales objetivos comerciales y de marca a través del uso de las herramientas y métricas de analítica web.

Es importante aclarar que junto con los alcances de los cursos 1 y 2 podremos entender la importancia que tienen las métricas en Marketing, haciendo un enlace entre lo tradicional y lo digital, con la intención de proporcionar las habilidades para desarrollar y editar sitios web para hacerlos más atractivos, así como enlazarlos con el uso de las redes sociales adecuadas para lograr un match con la estrategia organizacional y alcanzar los objetivos que tenga la organización.",6551.0,5108.0,4.5,73.0
Anuncie su evento para recaudar fondos con Canva,https://www.coursera.org/learn/anuncie-evento-recaudar-fondos-canva,Business,Marketing,Michelle Flores,"Al final de este proyecto, usted habrá aprendido a  comercializar y anunciar su su evento para recaudar fondos usando Canva tanto de manera digital, como local. Usted creará un post para Facebook, un poster y un flyer usando Canva. Crearemos diseños desde cero y modificaremos plantillas para crear nuestros proyectos.
Usted podrá incorporar un esquema de color , imágenes, y otros elementos de diseño grafico. Crear anuncios de alta calidad es ideal para conectar con su público objetivo tanto de manera digital, como local.

En este proyecto usaremos la versión gratis de Canva.

Nota: Este curso es de mayor utilidad para estudiantes que residen en la región de América del Norte. Actualmente, estamos trabajando para proporcionar la misma experiencia en otras regiones.",,,,
Anuncie y crezca su negocio en Facebook con Canva,https://www.coursera.org/learn/anuncie-crezca-negocio-facebook-canva,Business,Marketing,Michelle Flores,"Al final de este proyecto, usted podrá usar Canva para anunciar y crecer su negocio en Facebook con Canva. Usted habrá aprendido a crear un anuncio para Facebook, un post para Facebook y una portada para Facebook. Usted podrá incorporar un esquema de color , imágenes, y otros elementos de diseño estético. Crear anuncios de alta calidad es ideal tanto para activamente interactuar con su grupo objetivo.
En este proyecto usaremos la versión gratis de Canva.

Nota: Este curso es de mayor utilidad para estudiantes que residen en la región de América del Norte. Actualmente, estamos trabajando para proporcionar la misma experiencia en otras regiones.",,,,
Análise de Dados Quantitativos,https://www.coursera.org/learn/analise-de-dados-quantitativos,Business,Marketing,Karin Senra,"Nossas boas-vindas ao Curso Análise de Dados Quantitativos.

Neste curso, serão discutidas as principais técnicas de análise de dados, para que você tenha uma visão geral das opções que estão disponíveis para o planejamento da pesquisa de mercado e a obtenção de análises que realmente respondam às questões de pesquisa de mercado colocadas no momento do planejamento e desenho da pesquisa.

Ao final deste curso, você será capaz de atuar na análise de cenários complexos de mercado, ao identificar técnicas de análise quantitativa adequadas e aplicá-las para o resumo e interpretação dos dados, auxiliando a construção e validação de modelos envolvendo consumidores, concorrentes, setor, produtos e serviços, entre outras variáveis de mercado, para a tomada de decisão estratégica de marketing.

Este curso é composto por quatro módulos, disponibilizados em semanas de aprendizagem. Cada módulo é composto por vídeos, leituras e testes de verificação de aprendizagem. Ao final de cada módulo, temos uma avaliação de verificação dos conhecimentos.

Estamos muito felizes com sua presença neste curso e esperamos que você tire o máximo de proveito dos conceitos aqui apresentados.

Bons estudos!",,11374.0,4.7,10.0
Applying Data Analytics in Marketing,https://www.coursera.org/learn/applying-data-analytics-business-in-marketing,Business,Marketing,"Unnati Narang, Joseph T. Yun","This course introduces students to marketing analytics through a wide range of analytical tools and approaches. We will discuss causal analysis, survey analysis using regression, textual analysis (sentiment analysis), and network analysis. This course aims to provide the foundation required to make better marketing decisions by analyzing multiple types of data related to customer satisfaction.",17431.0,11296.0,4.5,130.0
Apprendre à tirer parti des idées de tweet sur Twitter,https://www.coursera.org/learn/apprendre-a-tirer-parti-des-idees-de-tweet-sur-twitter,Business,Marketing,Nour Kheireddine,"Dans ce projet guidé d'une heure, vous apprendrez c’est quoi un tweet  comment interagir avec vos environnement , Planifier pour l'avenir , suivre les actualités  et commercialiser vos produits
À la fin de ce projet, vous apprenez  à tirer parti des idées de tweet sur Twitter",,,,
Approve Social Media Posts with Zapier and Trello,https://www.coursera.org/learn/approve-social-media-zapier-trello,Business,Marketing,Carmen Rojas,"The process that marketing and communications teams undertake to post on social media is a common tripping point for many companies. Most companies want to include creatives and managers in the process to ensure the best possible outcome. Staying aware of what is done and not done, what is ready for review and or posting, when and if revisions are requested and other steps are important to ensure timely, accurate, and impactful posts. Getting there is the tricky part. 

In this project, the learner will learn how to create an approval process that not only informs the stakeholders of project progress but also sends reminders and updates when deadlines are missed. 


Note: This course works best for learners who are based in the North American region. We’re currently working on providing the same experience in other regions.",,,,
Artificial Intelligence in Marketing,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing,Business,Marketing,Rajkumar Venkatesan,"AI is everywhere! By harnessing the power of Artificial Intelligence, businesses and marketers have amazing growth potential, and the opportunities to enhance marketing with AI are always expanding. But how can businesses use AI tools to drive their success and gain sustainable competitive advantages? What are the challenges faced by businesses as they implement AI into their marketing strategies?

In this course, developed at the Darden School of Business at the University of Virginia, and delivered by Professor of Business Administration Raj Venkatesan, you will explore an important frontier of digital transformation in marketing. You will examine three key forces that enable AI in marketing strategies - Algorithms, Networks, and Data - and gain a deeper understanding of how businesses in a wide variety of industries can get the most out of this exciting technology. You will see real world examples of successful companies like Ford, Netflix, and the Washington Post using AI to take on the competition in new and creative ways, and hear from experts about how AI is shaping the present and the future in their respective industries. 

You can learn more about Raj by following his posts on Twitter (@rajkumarvenk) and on LinkedIn: https://www.linkedin.com/in/education-marketing.",11012.0,12739.0,4.5,93.0
Arts and Heritage Management,https://www.coursera.org/learn/arts-heritage,Business,Marketing,Andrea Rurale,"Today cultural institutions are facing important dilemmas in many aspects of their management. Over the past decades, a new figure has emerged that of the art manager. 

Imagine you went to work every day to connect artists with audiences, vision with reality, and money with a mission. That is what managers in the arts do, they play an essential role in transforming the minds, lives, and communities through creative expression.
	
This course has been conceptualized to address the need of skills and techniques to help professionals and managers in running art and cultural institutions. 

Learning Objectives
There are three objectives to this course. First, we will approach the biggest issue cultural institutions face, the coexistence of managers and curators and giving evidence as to when, how, and why they can get along. Second, we will focus on some contemporary facets on what is means to manage a cultural institution and what cultural managers should expect and be able to face. And lastly, we will provide models and tools to design and implement appropriate courses of action to satisfy customers (visitors and audiences) and build an advantage over the competition.

Course Structure
The course is divided into six sections. Five sections are dedicated to specific aspects and themes of managing cultural institutions, while the sixth section is dedicated to individual interviews of prominent cultural institution managers on specific topics. The involvement of professionals and managers gives an incredible value to the learning experience of this course. 

Each module is paired with a quiz and discussion forums to reflect on the variety of the heritage management, its complexity, and the power of the network that we will build together during the course.
Successful completion of the quizzes is required for a course certificate as explained in the Grading Policy page.

If you love art and want to make an impact in this unique and fantastic sector, this course will support you in understanding the peculiarities of this sector and how to leverage on its tools to make a bigger impact.

Look forward to meeting you online!

Acknowledgements:

Vatican Museums: www.museivaticani.va
Cenacolo Vinciano: 
www.beniculturali.it/mibac/export/MiBAC/sito-MiBAC/Contenuti/MibacUnif/Eventi/visualizza_asset.html_1283837989.html (ITA)
FAI (Fondo Ambiente Italiano): eng.fondoambiente.it
MUVE (Fondazione Musei Civici Venezia): www.visitmuve.it
The National Trust: www.nationaltrust.org.uk
The Archeological Site of Paestum: www.museopaestum.beniculturali.it   whc.unesco.org/en/list/842
Museo dell'Opera del Duomo (Florence): www.museumflorence.com
Museo del Violino: www.museodelviolino.org
_________________________________
Disclaimer - Since some of the videos are conducted with those whose native language is not English, we have decided to sometimes preserve their more emphatic speech to keep a tighter match between the audio and subtitles.",31110.0,19430.0,4.8,1215.0
As Competências do Especialista no Sucesso do Cliente,https://www.coursera.org/learn/as-competencias-do-especialista-no-sucesso-do-cliente,Business,Marketing,Carlos Alves,"Nossas boas-vindas ao Curso As Competências do Especialista no Sucesso do Cliente.

Neste curso, você aprenderá que o papel de Especialista no Sucesso do Cliente (Customer Success – CS) é multidisciplinar. É preciso entender a fundo o relacionamento com clientes, entender e gerenciar objetivos de negócio, estabelecer o relacionamento entre soluções de tecnologia e negócios, executar análises de mercado e de dados para gerar oportunidades de negócio, além de participar da criação e manutenção de soluções de tecnologia que viabilizem os modelos de negócio com receita recorrente.

Ao final deste curso, você será capaz de:

- Identificar as principais competências do especialista no sucesso do cliente.
- Estabelecer critérios de busca de talentos para a função ou criar um plano para seu próprio desenvolvimento.

Este curso é composto por quatro módulos, disponibilizados em semanas de aprendizagem. Cada módulo é composto por vídeos, leituras e testes de verificação de aprendizagem. Ao final de cada módulo, temos uma avaliação de verificação dos conhecimentos.

Estamos muito felizes com sua presença neste curso e esperamos que você tire o máximo de proveito dos conceitos aqui apresentados.

Bons estudos!",,1709.0,,
Assess for Success: Marketing Analytics and Measurement,https://www.coursera.org/learn/assess-for-success,Business,Marketing,Google Career Certificates,"Assess for Success: Marketing Analytics and Measurement is the fifth of seven courses in the Google Digital Marketing & E-commerce Certificate. This course explores marketing analytics practices and tools. Digital marketing and e-commerce professionals are expected to analyze data from various sources (such as web pages, digital marketing channels, and e-commerce sites) and use them to gain customer insights. You’ll create media plans and set performance goals. You’ll learn how to measure, manage, and analyze data from marketing campaigns using Google Analytics, Google Ads, and similar tools. Then, learn how to adjust a marketing budget according to insights extracted from key metrics. You’ll use A/B test results to optimize a campaign and identify metrics that define a campaign's success. You will be able to analyze and visualize data and insights in spreadsheets and prepare presentations to share campaign progress or results with stakeholders. 

Google employees who currently work in the field will guide you, providing hands-on activities and examples that simulate common digital marketing and e-commerce tasks, while showing you some of the best tools and resources used on the job.

Learners who complete the seven courses in this program will be equipped to apply for entry-level jobs in digital marketing and e-commerce. No previous experience is necessary.

By the end of this course, you will be able to do the following: 
- Plan and allocate the spending of marketing budgets
- Describe the unique role of performance goals and key performance indicators (KPIs) in marketing campaigns
- Describe how tools like Google Analytics and Google Ads are used to measure website and ad campaign performance
- Describe how to determine the return on investment (ROI) or return on ad spend (ROAS) of a marketing project
- Prepare, conduct, and analyze the results from an A/B test to optimize a marketing campaign
- Apply spreadsheet features like sorting, filtering, and pivot tables to prepare data to be shared
- Create charts in spreadsheets for visualization of metrics",23704.0,568083.0,4.6,315.0
Attract and Engage Customers with Digital Marketing,https://www.coursera.org/learn/attract-and-engage-customers,Business,Marketing,Google Career Certificates,"Attract and Engage Customers with Digital Marketing is the second of seven courses in the Google Digital Marketing & E-commerce Certificate. In this course you will practice using search engine optimization (SEO), search engine marketing (SEM), and display advertising to attract and engage customers online. You will explore the stages of the marketing funnel and learn how to use digital marketing tactics to move customers through the stages. You’ll learn how to increase the quality and quantity of website traffic by understanding SEO fundamentals like keyword research, search engine algorithms, and link building. You will also learn about paid search and advertising, and explore tactics used to gain visibility and reach potential customers on search engine results pages, or SERPs. By the end of this course you’ll be able to apply digital marketing strategies, best practices, and tools to increase awareness of a business, understand customer needs, and engage people's interests with products and services. 

Google employees who currently work in the field will guide you, providing hands-on activities and examples that simulate common digital marketing and e-commerce tasks while showing you some of the best tools and resources used on the job. 

Learners who complete the seven courses in this program will be equipped to apply for entry-level jobs in digital marketing and e-commerce. No previous experience is necessary.

By the end of this course, you will be able to do the following: 
- Identify customer personas and build your target audience
- Describe the marketing funnel’s purpose and benefits
- Know how to increase your conversion rate
- Explain the purpose of SEO and the essential SEO terms to know
- Use Google Search Console and its reports to monitor a site’s presence in Google Search results
- Recognize the benefits of SEM and why to do it
- Understand the fundamentals of Google Ads and targeting audiences",57393.0,1268572.0,4.8,1336.0
Audience Demographics with Facebook Audience Insights,https://www.coursera.org/learn/audience-demographics-with-facebook-audience-insights,Business,Marketing,Simon Maingi Waweru,"Throughout the project, you will be able to identify and choose the primary
audience you want to target, deﬁne your audience demographics and
identify your audience's preferred device and activities.

Moreover, you will also be able to analyze how people are engaging with
your page and view metrics about your page's performance.",,,,
Aumenta la interacción con tu página de negocio en Instagram,https://www.coursera.org/learn/aumenta-interaccion-pagina-negocio-instagram,Business,Marketing,Michelle Flores,"Al final de este proyecto aprenderás a optimizar tu estrategia de marketing para las redes sociales y alcanzar tu grupo objetivo en Instagram.

El objetivo de este proyecto guiado es  optimizar tu perfil profesional en Instagram para atraer la atención de los usuarios. Una cuenta de negocio en Instagram te permite anunciar tu empresa publicando anuncios, fotos e imágenes con tu grupo objetivo en Instagram.

Hoy conocerás varias técnicas que te ayudarán a mejorar la apariencia de tu empresa en Instagram y alcanzar a tu grupo objetivo. 

Accederemos a la plataforma de diseño gráfico Canva para crear contenido y editar nuestras imágenes.
El marketing de redes sociales requiere encontrar métodos creativos para atraer la atención de los usuarios a tus productos o servicios,  muchas veces con un presupuesto de marketing mínimo.",,,,
Automate Blog Advertisements with Zapier,https://www.coursera.org/learn/automate-blog-advertisements-zapier,Business,Marketing,Carmen Rojas,"Zapier is the industry leader in task automation and gives users the ability to not only organize but to automate social media posting. By the end of this project, you will be able to set up an account with Zapier. You will learn how to connect your blog site to Zapier and then send out automated social media messages to your owned social media accounts.  This is a great tool to use if you are blogging once a week or less and want to maximize your time spent on other tasks.

Blogging is one of the most recognized ways of improving traffic to websites. However, for this to work a blog needs a reliable way to share new blogs with its audiences. Using Zapier to automate this task will save you time and allow you to share your content with your audience immediately - rather than when you remember too! Zapier is the industry leader in task automation and gives users the ability to not only organize but to automate social media posting.

Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",,,,
Avoir plus d’abonnés sur Twitter en publiant un vidéo tweet,https://www.coursera.org/learn/avoir-plus-d-abonnes-sur-twitter-en-publiant-des-videos-tweets,Business,Marketing,Nour Kheireddine,"Dans ce projet guidé d'une heure, vous apprendrez c'est quoi Twitter , comment on peut  créer un vidéo tweet , comment on peut le t publier  ,en plus des conseils  pour avoir plus d’abonnés 
À la fin de ce projet, vous aurez appris à comment avoir plus d'abonné sur Twitter en publiant des vidéos tweets.",,,,
Bearbeite Fotos für Soziale Medien in PicsArt,https://www.coursera.org/learn/bearbeite-fotos-soziale-medien-picsart,Business,Marketing,Michelle Flores,"Nach Beendigung dieses Projekts wirst du gelernt haben, Fotos mit Hilfe der gratis Version von PicsArt für soziale Medien zu bearbeiten und individuelle Fotoprojekte zu kreieren. Du wirst lernen ein Foto in PicsArt hochzuladen, um dieses anschließend zu bearbeiten und mit Hilfe von PicsArt ein individuelles Fotoprojekt zu kreieren.

 PicsArt ist eine web basierte Plattform, die es Usern ermöglicht Fotos und Videos zu bearbeiten und mit Hilfe von Grafikdesign Tools kreative Projekte zu kreieren, die zu Werbezwecken in den sozialen Medien genutzt werden können.

User von sozialen Netzwerken werden im heutigen Zeitalter von Informationen und Bildern regelrecht überschwemmt. Aufgabe des Social Media Marketings ist es daher, kreative Wege zu finden um die Aufmerksamkeit der User für ihre Produkte und Dienstleistungen zu gewinnen. Dies erfolgt oftmals auf Basis eines sehr geringen Marketing Budgets.",,,,
Bekommen Sie mehr followers durch den posten von Tweet,https://www.coursera.org/learn/bekommen-sie-mehr-followers-durch-den-posten-von-tweet,Business,Marketing,Malakah Badea,"In diesem geführten Projekt werden sie lernen wie Sie Ihr Twitter-profil bauen können, erstellen Sie posts(beiträge) um mehr followers to gewinnen, und machen sie Ihren Twitter-Account öffentlich und bekannt.
Am ende dieses Projekts, haben sie gelernt wie sie auf Ihr Twitter-profil aufmerksam machen und mehr Abonnenten(followers) davon zu bekommen.",,,,
Beneficios y características de las redes sociales más significativas,https://www.coursera.org/learn/redes-sociales-caracteristicas,Business,Marketing,"María de los Angeles Ramos Solano , José Antonio Cano Chambonnet","En este curso se explicarán los aspectos más generales del ámbito de las redes sociales con el objetivo de que el participante distinga, clasifique e identifique las cualidades particulares de la evolución de las redes sociales, su aplicación general en el ámbito de negocios y comercial, así como reconocer las redes sociales de más auge en nuestros tiempos y las tendencias de empleo.",19445.0,3401.0,4.4,894.0
Best Practices for Marketing with Facebook Messenger,https://www.coursera.org/learn/best-practices-marketing-facebook-messenger,Business,Marketing,Kristin Walker,"By the end of this project, you will have a better understanding of how you can utilize Facebook Messenger as a strategic tool in your marketing efforts.

Facebook Messenger is a free instant messaging platform for content sharing which includes photos, messages, event details, and even group chats.

Upon completing this course, you will be able to create your own Facebook Business Page with Messenger and you will have a solid understanding of the various ways the Messenger platform can be used to help increase sales and develop deeper relationships with prospective customers/clients.

Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",,,,
Bewirb dein Kleinunternehmen auf Facebook mit Canva,https://www.coursera.org/learn/bewirb-kleinunternehmen-facebook-canva,Business,Marketing,Michelle Flores,"Nach Abschluss dieses Projekts, kannst du dein Kleinunternehmen mit Hilfe der gratis Version von Canva auf Facebook bewerben.

Du wirst in diesem angeleiteten Projekt lernen die Grafikdesign Plattform Canva zu nutzen, um Facebook Anzeigen, Facebook Posts und ein Facebook Titelbild zu erstellen.

Egal, ob du eine neue Marke startest oder eine bestehende mithilfe deiner Social-Media-Strategie optimieren möchtest – visuelle Inhalte unterstützen dich bei der Etablierung deiner Online-Identität.
Die web basierte Plattform Canva bietet alle nötigen Werkzeuge um visuell attraktive und organisierte Produkte alleine, oder als Team  zu kreieren und zu teilen. Am Ende dieses Projekts wirst du gelernt haben, Grafikdesign Tools anzuwenden um kreative und attraktive Inhalte für Facebook zu erstellen und deine Marke oder dein Kleinunternehmen auf Facebook  zu bewerben.",,,,
Brand Identity and Strategy,https://www.coursera.org/learn/brand-identity-strategy,Business,Marketing,MARÍA EIZAGUIRRE DIÉGUEZ,"Brand identity and Strategy is a IE Business School course for those professionals who are ready to adopt a creative approach to empowering brands.

Students will go through a journey that starts with understanding what a brand is and how they can build successful ones, whilst simultaneously segmenting their consumers appropriately. The course explores positioning and its importance to successful brands looking at perceptual maps and the well-known iceberg model. It culminates in development of real brand houses, which can be applied to the working world, and how picking the right name, colors and logo can be instrumental to a brand’s success.

The course is delivered by Rhodes Scholar winning Professor, Dr Maria Eizaguirre, a member of IE Business School’s faculty.",49466.0,71562.0,4.7,651.0
