name,url,category,subcategory,instructors,description,enrollment,views,rating,raters
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",https://www.coursera.org/learn/comparing-genomes,Health,Health Informatics,"Pavel  Pevzner, Phillip Compeau, Nikolay Vyahhi","Once we have sequenced genomes in the previous course, we would like to compare them to determine how species have evolved and what makes them different.

In the first half of the course, we will compare two short biological sequences, such as genes (i.e., short sequences of DNA) or proteins.  We will encounter a powerful algorithmic tool called dynamic programming that will help us determine the number of mutations that have separated the two genes/proteins.

In the second half of the course, we will ""zoom out"" to compare entire genomes, where we see large scale mutations called genome rearrangements, seismic events that have heaved around large blocks of DNA over millions of years of evolution.  Looking at the human and mouse genomes, we will ask ourselves: just as earthquakes are much more likely to occur along fault lines, are there locations in our genome that are ""fragile"" and more susceptible to be broken as part of genome rearrangements?  We will see how combinatorial algorithms will help us answer this question.

Finally, you will learn how to apply popular bioinformatics software tools to solve problems in sequence alignment, including BLAST.",18346.0,11064.0,4.7,126.0
Competencias en Telesalud para el profesional de la salud,https://www.coursera.org/learn/competencias-en-telesalud-para-el-profesional-de-la-salud,Health,Health Informatics,"Irma Elisa Eraña-Rojas, Jorge E. Valdez García, Belinda del C Carrión Chavarría, Mildred López","Desde la aparición del nuevo coronavirus a finales del 2019, el virus se ha extendido a todos los rincones de la tierra. Los costos han sido altísimos porque los contagios han ido aumentando y la pérdida de vidas humanas, lo que forzó una nueva “normalidad” de cómo hacer la atención en salud. El reto de cuidar la salud de los pacientes y sus familias, y nuestras comunidades aledañas, es titánico. ¿Cómo ofrecer servicios de salud de calidad durante esta crisis?, ¿cómo hacerle para no descuidar la atención a pacientes con enfermedades crónicas mientras evitamos exponerlos a riesgos innecesarios? 

Algunas de las soluciones más socorridas se han construido sobre la telesalud, estrategia que hemos de abordar en este curso. La telesalud se refiere a la estrategia integral de ofrecer atención a la salud, capacitación para profesionales de la salud en desarrollo, reuniones administrativas o mantenimiento de un expediente electrónico, y servicios proporcionados de educación al paciente por trabajadores sociales de forma remota.

Los objetivos del curso son los siguientes:
•	Identificar estrategias para la comunicación efectiva con el paciente y su familia en entornos virtuales y a distancia.
•	Discutir los principios que rigen el trabajo interdisciplinario para la atención de la salud de forma remota.
•	Evaluar las tendencias de tecnología que habilitan la interacción remota con el paciente.
•	Analizar la interrelación de la formación de recursos humanos de salud y la prestación de atención en el contexto de la telesalud.",,2691.0,4.4,14.0
Computing for Cancer Informatics,https://www.coursera.org/learn/computing-for-cancer-informatics,Health,Health Informatics,"Carrie Wright, PhD","One of the key cancer informatics challenges is dealing with and managing the explosion of large data from multiple sources that are often too large to work with on typical personal computers. This course is designed to help researchers and investigators to understand the basics of computing and to familiarize them with various computing options to ultimately help guide their decisions on the topic. This course aims to provide research leaders with awareness and guidance  about:

Basic computing terminology
Concepts about how computers and computing systems work
Differences between shared computing resources
Appropriate etiquette for shared computing resources
Computing resources designed for cancer research
Considerations for computing resource decisions


Target audience:

This course is intended for researchers (including postdocs and students) with limited to intermediate experience with informatics research. The conceptual material will also be useful for those in management roles who are collecting data and using informatics pipelines.

Curriculum:

We will provide you with familiarity with fundamental computing terms.  We will also discuss relevant concepts about how computers and shared computing resources work. We will explore the differences between various computing resource options, as well as provide guidance on how to make important computing discussions.

This course is part of a series of courses for the Informatics Technology for Cancer Research (ITCR) called the Informatics Technology for Cancer Research Education Resource. This material was created by the ITCR Training Network (ITN) which is a collaborative effort of researchers around the United States to support cancer informatics and data science training through resources, technology, and events. This initiative is funded by the following grant: National Cancer Institute (NCI) UE5 CA254170. Our courses feature tools developed by ITCR Investigators and make it easier for principal investigators, scientists, and analysts to integrate cancer informatics into their workflows. Please see our website at www.itcrtraining.org for more information.",,,,
Culminating Project in Health Informatics,https://www.coursera.org/learn/culminating-project-course-in-health-informatics,Health,Health Informatics,"Ashwini S. Davison, M.D., Harold P. Lehmann, MD, Ph.D.","This capstone course in the Health Informatics Specialization will allow learners to create a comprehensive plan for an informatics intervention of their choosing, and that will demonstrate to current or future employers the new skills obtained through the completion of this series of five courses in Health Informatics.",3890.0,3341.0,4.8,42.0
Dynamical Modeling Methods for Systems Biology,https://www.coursera.org/learn/dynamical-modeling,Health,Health Informatics,"Eric Sobie, PhD","An introduction to dynamical modeling techniques used in contemporary Systems Biology research.

We take a case-based approach to teach contemporary mathematical modeling
techniques. The course is appropriate for advanced undergraduates and beginning graduate students. Lectures provide biological background and describe the development of both classical mathematical models and more recent representations of biological processes. The course will be useful for students who plan to use experimental techniques as their approach in the laboratory and employ computational modeling as a tool to draw deeper understanding of experiments. The course should also be valuable as an introductory overview for students planning to conduct original research in modeling biological systems.

This course focuses on dynamical modeling techniques used in Systems Biology research.  These techniques are based on biological mechanisms, and simulations with these models generate predictions that can subsequently be tested experimentally. These testable predictions frequently provide novel insight into biological processes. The approaches taught here can be grouped into the following categories: 1) ordinary differential equation-based models, 2) partial differential equation-based models, and 3) stochastic models.",16452.0,5107.0,4.7,204.0
Finding Hidden Messages in DNA (Bioinformatics I),https://www.coursera.org/learn/dna-analysis,Health,Health Informatics,"Pavel  Pevzner, Phillip Compeau","Named a top 50 MOOC of all time by Class Central!

This course begins a series of classes illustrating the power of computing in modern biology. Please join us on the frontier of bioinformatics to look for hidden messages in DNA without ever needing to put on a lab coat.

In the first half of the course, we investigate DNA replication, and ask the question, where in the genome does DNA replication begin?  We will see that we can answer this question for many bacteria using only some straightforward algorithms to look for hidden messages in the genome.

In the second half of the course, we examine a different biological question, when we ask which DNA patterns play the role of molecular clocks.  The cells in your body manage to maintain a circadian rhythm, but how is this achieved on the level of DNA?  Once again, we will see that by knowing which hidden messages to look for, we can start to understand the amazingly complex language of DNA.  Perhaps surprisingly, we will apply randomized algorithms, which roll dice and flip coins in order to solve problems.

Finally, you will get your hands dirty and apply existing software tools to find recurring biological motifs within genes that are responsible for helping Mycobacterium tuberculosis go ""dormant"" within a host for many years before causing an active infection.",93425.0,35237.0,4.3,941.0
Finding Mutations in DNA and Proteins (Bioinformatics VI),https://www.coursera.org/learn/dna-mutations,Health,Health Informatics,"Pavel  Pevzner, Phillip Compeau","In previous courses in the Specialization, we have discussed how to sequence and compare genomes. This course will cover advanced topics in finding mutations lurking within DNA and proteins.

In the first half of the course, we would like to ask how an individual's genome differs from the ""reference genome"" of the species. Our goal is to take small fragments of DNA from the individual and ""map"" them to the reference genome.  We will see that the combinatorial pattern matching algorithms solving this problem are elegant and extremely efficient, requiring a surprisingly small amount of runtime and memory.

In the second half of the course, we will learn how to identify the function of a protein even if it has been bombarded by so many mutations compared to similar proteins with known functions that it has become barely recognizable.  This is the case, for example, in HIV studies, since the virus often mutates so quickly that researchers can struggle to study it.  The approach we will use is based on a powerful machine learning tool called a hidden Markov model.

Finally, you will learn how to apply popular bioinformatics software tools applying hidden Markov models to compare a protein against a related family of proteins.",13926.0,4707.0,4.7,57.0
Foundations of Telehealth,https://www.coursera.org/learn/telehealth,Health,Health Informatics,"Rebecca Canino, Brian Hasselfeld, Helen Hughes","Telemedicine has proven itself to be an important part of the future of healthcare. In this course, students will be introduced to the key components and considerations needed to design and implement a successful telemedicine program at both the practice and health system levels. The course emphasizes operational design principles and highlights a team based approach. Key content areas include clinical considerations, patient safety, technology needs, patient satisfaction, legal, government affairs, regulatory and compliance, and billing considerations.",,8762.0,4.3,12.0
Genetic Epidemiology Foundations,https://www.coursera.org/learn/genetic-epidemiology,Health,Health Informatics,"Todd Edwards, Stephanie A. Santorico","This course is presented by the University of Colorado Denver in collaboration with the Vanderbilt Genetics Institute at Vanderbilt University Medical Center and the International Genetic Epidemiology Society. It is designed to provide students with the background and knowledge foundations necessary to conduct statistical analysis of genetic association study data. This course includes multiple lectures and evaluations on each of the topics: the history of genetics research presented by Dr. Nancy Cox, foundational concepts in population genetics presented by Dr. Bruce Weir, population structure in genetic association studies presented by Dr. Todd Edwards, quality control in genetic studies presented by Dr. Goncalo Abecasis, analysis of population-based case-control association studies presented by Dr. Celia Greenwood, and analysis of family-based studies presented by Dr. Joan Bailey-Wilson. Examples of concepts and reference literature are also provided in this 6-module course.",2802.0,7439.0,4.2,25.0
Genome Sequencing (Bioinformatics II),https://www.coursera.org/learn/genome-sequencing,Health,Health Informatics,"Pavel  Pevzner, Phillip Compeau","You may have heard a lot about genome sequencing and its potential to usher in an era of personalized medicine, but what does it mean to sequence a genome?

Biologists still cannot read the nucleotides of an entire genome as you would read a book from beginning to end. However, they can read short pieces of DNA. In this course, we will see how graph theory can be used to assemble genomes from these short pieces. We will further learn about brute force algorithms and apply them to sequencing mini-proteins called antibiotics. 

In the first half of the course, we will see that biologists cannot read the 3 billion nucleotides of a human genome as you would read a book from beginning to end.  However, they can read shorter fragments of DNA. In this course, we will see how graph theory can be used to assemble genomes from these short pieces in what amounts to the largest jigsaw puzzle ever put together.

In the second half of the course, we will discuss antibiotics, a topic of great relevance as antimicrobial-resistant bacteria like MRSA are on the rise.  You know antibiotics as drugs, but on the molecular level they are short mini-proteins that have been engineered by bacteria to kill their enemies.  Determining the sequence of amino acids making up one of these antibiotics is an important research problem, and one that is similar to that of sequencing a genome by assembling tiny fragments of DNA.  We will see how brute force algorithms that try every possible solution are able to identify naturally occurring antibiotics so that they can be synthesized in a lab.

Finally, you will learn how to apply popular bioinformatics software tools to sequence the genome of a deadly Staphylococcus bacterium that has acquired antibiotics resistance.",26605.0,11708.0,4.6,298.0
Genomic Data Science and Clustering (Bioinformatics V),https://www.coursera.org/learn/genomic-data,Health,Health Informatics,"Pavel  Pevzner, Phillip Compeau","How do we infer which genes orchestrate various processes in the cell?  How did humans migrate out of Africa and spread around the world? In this class, we will see that these two seemingly different questions can be addressed using similar algorithmic and machine learning techniques arising from the general problem of dividing data points into distinct clusters.

In the first half of the course, we will introduce algorithms for clustering a group of objects into a collection of clusters based on their similarity, a classic problem in data science, and see how these algorithms can be applied to gene expression data.

In the second half of the course, we will introduce another classic tool in data science called principal components analysis that can be used to preprocess multidimensional data before clustering in an effort to greatly reduce the number dimensions without losing much of the ""signal"" in the data.

Finally, you will learn how to apply popular bioinformatics software tools to solve a real problem in clustering.",13974.0,3322.0,4.2,87.0
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",https://www.coursera.org/learn/hi-five-clinical,Health,Health Informatics,Rita Kukafka,"HI-FIVE (Health Informatics For Innovation, Value & Enrichment) Training is a 12-hour online course designed by Columbia University in 2016, with sponsorship from the Office of the National Coordinator for Health Information Technology (ONC).  The training is role-based and uses case scenarios.  Also, it has additional, optional modules on other topics of interest or relevance.  Although we suggest to complete the course within a month's timeframe, the course is self-paced and so you can start and finish the course at anytime during a month's time period. No additional hardware or software are required for this course.

Our nation’s healthcare system is changing at a rapid pace. Transformative health care delivery programs depend heavily on health information technology to improve and coordinate care, maintain patient registries, support patient engagement, develop and sustain data infrastructure necessary for multi-payer value-based payment, and enable analytical capacities to inform decision making and streamline reporting.  The accelerated pace of change from new and expanding technology will continue to be a challenge for preparing a skilled workforce so taking this training will help you to stay current in the dynamic landscape of health care.

This course is one of three related courses in the HI-FIVE training program, which has topics on population health, care coordination and interoperability, value-based care, healthcare data analytics, and patient-centered care.  Each of the three courses is designed from a different perspective based on various healthcare roles.  This first course is from a clinical perspective, geared towards physicians, nurse practitioners, physician assistants, nurses, clinical executives and managers, medical assistants, and other clinical support roles.  However, we encourage anyone working in healthcare, health IT, public health, and population health to participate in any of the three trainings.",9711.0,7464.0,4.6,150.0
"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)",https://www.coursera.org/learn/hi-five-social-peer,Health,Health Informatics,Rita Kukafka,"HI-FIVE (Health Informatics For Innovation, Value & Enrichment) Training is an approximately 10-hour online course designed by Columbia University in 2016, with sponsorship from the Office of the National Coordinator for Health Information Technology (ONC).  The training is role-based and uses case scenarios.   No additional hardware or software are required for this course.

Our nation’s healthcare system is changing at a rapid pace. Transformative health care delivery programs depend heavily on health information technology to improve and coordinate care, maintain patient registries, support patient engagement, develop and sustain data infrastructure necessary for multi-payer value-based payment, and enable analytical capacities to inform decision making and streamline reporting.  The accelerated pace of change from new and expanding technology will continue to be a challenge for preparing a skilled workforce so taking this training will help you to stay current in the dynamic landscape of health care.

This course is one of three related courses in the HI-FIVE training program, which has topics on population health, care coordination and interoperability, value-based care, healthcare data analytics, and patient-centered care.  Each of the three courses is designed from a different perspective based on various healthcare roles.  This second course is from a social or peer perspective, geared towards care coordinators, care/case managers, social workers, community health workers, patient navigators, peer coaches, behavioral health support, and other similar roles.  However, we encourage anyone working in healthcare, health IT, public health, and population health to participate in any of the three trainings.",2883.0,1919.0,4.7,26.0
Hacking COVID-19 — Course 1: Identifying a Deadly Pathogen,https://www.coursera.org/learn/covid-19-genome-assembly,Health,Health Informatics,"Mikhail Rayko, Sabeel Mansuri, Vikram Sirupurapu, Pavel  Pevzner, Niema Moshiri","In this course, you will follow in the footsteps of the bioinformaticians investigating the COVID-19 outbreak by assembling the SARS-CoV-2 genome. Whether you’re new to the world of computational biology, or you’re a bioinformatics expert seeking to learn about its applications in the COVID-19 pandemic, or somewhere in between, this course is for you! As you go through this journey, we will introduce and explain genomic concepts and give you many opportunities to practice your skills, and we will provide a series of problems with gradually increasing complexity. This first course will only discuss the assembly of the SARS-CoV-2 genome, but future courses in this series will explore follow-up bioinformatics analyses used in the COVID-19 pandemic.",2608.0,1856.0,4.5,37.0
Hacking COVID-19 — Course 2: Decoding SARS-CoV-2's Secrets,https://www.coursera.org/learn/covid-19-genome-annotation,Health,Health Informatics,"Niema Moshiri, Pavel  Pevzner, Mikhail Rayko, Vikram Sirupurapu, Sabeel Mansuri","In this course, you will follow in the footsteps of the bioinformaticians investigating the COVID-19 outbreak by annotating the SARS-CoV-2 genome and using the annotation to design a COVID-19 diagnostic test. Whether you’re new to the world of computational biology, or you’re a bioinformatics expert seeking to learn about its applications in the COVID-19 pandemic, or somewhere in between, this course is for you! As you go through this journey, we will introduce and explain genomic concepts and give you many opportunities to practice your skills, and we will provide a series of problems with gradually increasing complexity. This second course will only discuss the annotation of the SARS-CoV-2 genome, but future courses in this series will explore follow-up bioinformatics analyses used in the COVID-19 pandemic.",,,,
Hacking COVID-19 — Course 3: Unraveling COVID-19's Origins,https://www.coursera.org/learn/hacking-covid-19--course-3-unraveling-origins-of-covid-19,Health,Health Informatics,"Mikhail Rayko, Niema Moshiri, Vikram Sirupurapu, Sabeel Mansuri, Pavel  Pevzner","In this course, you will follow in the footsteps of the bioinformaticians investigating the COVID-19 outbreak by investigating the origins of SARS-CoV-2. Whether you’re new to the world of computational biology, or you’re a bioinformatics expert seeking to learn about its applications in the COVID-19 pandemic, or somewhere in between, this course is for you! As you go through this journey, we will introduce and explain genomic concepts and give you many opportunities to practice your skills, and we will provide a series of problems with gradually increasing complexity. This third course will only discuss the multiple sequence alignment and maximum-likelihood phylogenetic inference of SARS-CoV-2 genomes, but future courses in this series will explore follow-up bioinformatics analyses used in the COVID-19 pandemic.",,,,
Healthcare Data Literacy,https://www.coursera.org/learn/healthcare-data-literacy,Health,Health Informatics,Brian Paciotti,"This course will help lay the foundation of your healthcare data journey and provide you with knowledge and skills necessary to work in the healthcare industry as a data scientist. Healthcare is unique because it is associated with continually evolving and complex processes associated with health management and medical care. We'll learn about the many facets to consider in healthcare and determine the value and growing need for data analysts in healthcare. We'll learn about the Triple Aim and other data-enabled healthcare drivers. We'll cover different concepts and categories of healthcare data and describe how ontologies and related terms such as taxonomy and terminology organize concepts and facilitate computation. We'll discuss the common clinical representations of data in healthcare systems, including ICD-10, SNOMED, LOINC, drug vocabularies (e.g., RxNorm), and clinical data standards. We’ll discuss the various types of healthcare data and assess the complexity that occurs as you work with pulling in all the different types of data to aid in decisions. We will analyze various types and sources of healthcare data, including clinical, operational claims, and patient generated data as well as differentiate unstructured, semi-structured and structured data within health data contexts. We'll examine the inner workings of data and conceptual harmony  offer some solutions to the data integration problem by defining some important concepts, methods, and applications that are important to this domain.",13229.0,10144.0,4.4,96.0
Healthcare Data Models,https://www.coursera.org/learn/healthcare-data-models,Health,Health Informatics,Doug Berman,"Career prospects are bright for those qualified to work in healthcare data analytics. Perhaps you work in data analytics, but are considering a move into healthcare where your work can improve people’s quality of life. If so, this course gives you a glimpse into why this work matters, what you’d be doing in this role, and what takes place on the Path to Value where data is gathered from patients at the point of care, moves into data warehouses to be prepared for analysis, then moves along the data pipeline to be transformed into valuable insights that can save lives, reduce costs, to improve healthcare and make it more accessible and affordable. Perhaps you work in healthcare but are considering a transition into a new role. If so, this course will help you see if this career path is one you want to pursue. You’ll get an overview of common data models and their uses. You’ll learn how various systems integrate data, how to ensure clear communication, measure and improve data quality. Data analytics in healthcare serves doctors, clinicians, patients, care providers, and those who carry out the business of improving health outcomes. This course of study will give you a clear picture of data analysis in today’s fast-changing healthcare field and the opportunities it holds for you.",6139.0,4954.0,4.5,44.0
Healthcare Data Quality and Governance,https://www.coursera.org/learn/healthcare-data-quality-governance,Health,Health Informatics,Doug Berman,"Career prospects are bright for those qualified to work with healthcare data or as Health Information Management (HIM) professionals. Perhaps you work in data analytics but are considering a move into healthcare, or you work in healthcare but are considering a transition into a new role. In either case, Healthcare Data Quality and Governance will provide insight into how valuable data assets are protected to maintain data quality. This serves care providers, patients, doctors, clinicians, and those who carry out the business of improving health outcomes. 

""Big Data"" makes headlines, but that data must be managed to maintain quality. High-quality data is one of the most valuable assets gathered and used by any business. This holds greater significance in healthcare where the maintenance and governance of data quality directly impact people’s lives. This course will explain how data quality is improved and maintained. You’ll learn why data quality matters, then see how healthcare professionals monitor, manage and improve data quality. You’ll see how human and computerized systems interact to sustain data quality through data governance. You’ll discover how to measure data quality with metadata, tracking data provenance, validating and verifying data, along with a communication framework commonly used in healthcare settings. 

This knowledge matters because high-quality data will be transformed into valuable insights that can save lives, reduce costs, to improve healthcare and make it more accessible and affordable. You will make yourself more of an asset in the healthcare field by what you gain from this course.",6471.0,5490.0,4.5,66.0
Information Extraction from Free Text Data in Health,https://www.coursera.org/learn/information-extraction-from-free-text-data-in-health-2,Health,Health Informatics,V. G. Vinod Vydiswaran,"In this MOOC, you will be introduced to advanced machine learning and natural language

processing techniques to parse and extract information from unstructured text documents in
healthcare, such as clinical notes, radiology reports, and discharge summaries. Whether you are an aspiring data scientist or an early or mid-career professional in data science or information technology in healthcare, it is critical that you keep up-to-date your skills in information extraction and analysis. 

To be successful in this course, you should build on the concepts learned through other intermediate-level MOOC courses and specializations in Data Science offered by the University of Michigan, so you  will be able to delve deeper into challenges in recognizing medical entities in health-related documents, extracting clinical information, addressing ambiguity and polysemy to tag them with correct concept types, and develop tools and techniques to analyze new genres of health information.

By the end of this course, you will be able to: 
Identify text mining approaches needed to identify and extract different kinds of information from health-related text data
Create an end-to-end NLP pipeline to extract medical concepts from clinical free text using one terminology resource
Differentiate how training deep learning models differ from training traditional machine learning models
Configure a deep neural network model to detect adverse events from drug reviews
List the pros and cons of Deep Learning approaches.""",,5290.0,,
